Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,order-year,order-month,order-day,order-quarter,order-dayofweek,order_weekofyear,shipping-days,profit-margin,high_discount,sales-per-quantity,customer_order_frequency,regional_avg_sales,product_order_frequency,category_encoded,segment_encoded,previous_sales,rolling_sales_mean
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2016,3,13,1,6,10,2,-143.33333333333334,1,149.70000000000002,21,238.3361095505618,5,2,1,51.897,254.84957142857155
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,2016,3,13,1,6,10,2,-1.4285714285714286,1,193.34,21,238.3361095505618,13,0,1,449.1,292.078142857143
CA-2016-119123,2016-03-13,2016-03-18,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,2016,3,13,1,6,10,5,37.5,0,7.311999999999999,6,226.49323275054635,8,1,2,386.68,296.0815714285715
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,0.2,1.8792,2016,3,14,1,0,11,3,36.25,0,5.184,9,215.77266069737408,8,1,0,51.184,219.69214285714298
CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,2016,3,14,1,0,11,6,33.75,0,6.984000000000001,15,226.49323275054635,12,1,1,5.184,219.78700000000012
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737,2016,3,14,1,0,11,3,11.249999999999998,0,20.792,9,215.77266069737408,9,1,0,41.904,161.64185714285728
US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905,2016,3,14,1,0,11,5,28.749999999999996,0,4.3759999999999994,6,238.3361095505618,5,0,0,145.544,157.35371428571443
CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,2016,3,14,1,0,11,5,26.000000000000007,0,8.37,10,215.77266069737408,9,0,1,21.88,95.58800000000012
CA-2016-124793,2016-03-14,2016-03-16,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,2016,3,14,1,0,11,2,-11.250000000000002,0,98.392,12,226.49323275054635,14,0,1,16.74,68.46000000000014
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196,2016,3,14,1,0,11,3,-5.88235294117647,1,48.2664,9,215.77266069737408,6,0,0,196.784,95.62400000000014
CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,0.3,-143.431,2016,3,15,1,1,11,4,-27.142857142857146,1,105.68599999999999,21,215.77266069737408,8,0,1,241.332,170.37342857142872
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502,2016,3,15,1,1,11,1,6.25,0,338.008,10,226.49323275054635,5,0,1,528.43,357.5345714285715
US-2016-113509,2016-03-15,2016-03-19,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461,2016,3,15,1,1,11,4,-16.25,0,27.992,8,238.3361095505618,4,2,2,1352.032,348.739142857143
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472,2016,3,15,1,1,11,1,36.25000000000001,0,2.272,10,226.49323275054635,6,1,1,83.976,346.2625714285715
CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,0.8,-35.8176,2016,3,15,1,1,11,4,-160.0,1,3.198,21,215.77266069737408,8,1,1,4.544,347.069142857143
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0.0,147.0896,2016,3,15,1,1,11,4,46.0,0,22.84,24,241.80364506172842,5,1,2,22.386,364.637142857143
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,2016,3,15,1,1,11,4,46.0,0,22.84,24,241.80364506172842,5,1,2,319.76,336.68685714285726
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0.0,89.955,2016,3,17,1,3,11,0,44.99999999999999,0,39.980000000000004,14,238.3361095505618,7,1,0,45.68,289.7540000000001
CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904,2016,3,17,1,3,11,0,48.00000000000001,0,64.99,8,238.3361095505618,5,2,0,199.9,115.17514285714299
CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,2016,3,17,1,3,11,0,49.0,0,16.27,8,238.3361095505618,10,1,0,129.98,107.82714285714299
CA-2016-128111,2016-03-17,2016-03-23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0.0,10.3168,2016,3,17,1,3,11,6,26.0,0,19.84,22,238.3361095505618,9,1,0,32.54,112.84657142857156
CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,17,1,3,11,2,-23.749999999999996,0,42.392,6,226.49323275054635,5,2,0,39.68,121.76057142857157
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0.0,252.59,2016,3,17,1,3,11,0,26.0,0,194.3,14,238.3361095505618,6,0,0,84.784,214.86628571428585
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.6435,2016,3,17,1,3,11,0,33.0,0,300.65000000000003,14,238.3361095505618,8,1,0,971.5,337.19057142857156
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,2016,3,18,1,4,11,3,-50.0,1,63.294000000000004,12,241.80364506172842,4,0,0,901.95,335.75942857142866
CA-2016-113292,2016-03-18,2016-03-20,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,0.2,87.18,2016,3,18,1,4,11,2,10.000000000000002,0,290.59999999999997,13,241.80364506172842,3,1,0,189.882,441.7337142857144
CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018,2016,3,19,1,5,11,2,-136.66666666666666,1,72.294,7,226.49323275054635,2,0,0,871.8,447.41285714285726
CA-2016-136371,2016-03-19,2016-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.9088,2016,3,19,1,5,11,2,34.0,0,5.08,13,238.3361095505618,9,0,0,72.294,444.647142857143
CA-2016-118178,2016-03-19,2016-03-24,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724,2016,3,19,1,5,11,5,-66.66666666666667,1,10.362,12,241.80364506172842,4,1,1,20.32,436.9760000000001
CA-2016-136371,2016-03-19,2016-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0.0,6.8908,2016,3,19,1,5,11,2,46.0,0,14.98,13,238.3361095505618,3,0,0,31.086,300.3302857142858
CA-2016-162747,2016-03-20,2016-03-25,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0.0,38.038,2016,3,20,1,6,11,5,43.99999999999999,0,12.35,11,241.80364506172842,5,0,1,14.98,183.83028571428582
CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0.0,146.4036,2016,3,20,1,6,11,4,21.000000000000004,0,174.29,5,215.77266069737408,13,0,2,86.45,256.29857142857156
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,2016,3,20,1,6,11,4,35.0,0,5.184,31,226.49323275054635,5,1,0,697.16,133.23685714285727
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,2016,3,20,1,6,11,4,-76.66666666666666,1,5.607,31,226.49323275054635,7,1,0,10.368,125.31214285714297
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2016,3,20,1,6,11,4,35.0,0,5.184,31,226.49323275054635,9,1,0,16.821,125.37157142857154
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,20,1,6,11,4,-23.749999999999996,0,42.392,31,226.49323275054635,5,2,0,20.736,133.04271428571442
CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994,2016,3,20,1,6,11,2,7.5,0,11.992,5,215.77266069737408,2,2,0,84.784,132.61585714285727
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,3,0.2,1.5066,2016,3,21,1,0,12,7,11.25,0,4.4639999999999995,14,215.77266069737408,3,1,0,11.992,122.17900000000012
CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,2016,3,21,1,0,12,4,37.5,0,1.344,9,215.77266069737408,8,1,1,13.392,22.776714285714416
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0,2016,3,21,1,0,12,7,0.0,1,105.68599999999999,14,215.77266069737408,9,0,0,1.344,96.78557142857156
CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2,0.3,-1.4196,2016,3,21,1,0,12,4,-1.4285714285714286,1,49.686,9,215.77266069737408,4,0,1,528.43,108.57857142857154
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2,0.8,-4.752,2016,3,21,1,0,12,7,-149.99999999999997,1,1.584,14,215.77266069737408,5,1,0,99.372,106.06885714285725
CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,2016,3,22,1,1,12,0,8.75,0,23.984,13,226.49323275054635,7,0,0,3.168,117.94085714285725
CA-2016-107615,2016-03-22,2016-03-25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0.0,19.3314,2016,3,22,1,1,12,3,32.99999999999999,0,29.29,7,226.49323275054635,6,2,1,167.888,124.59628571428584
US-2016-164189,2016-03-24,2016-03-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,0.2,25.198,2016,3,24,1,3,12,4,6.25,0,100.792,24,226.49323275054635,6,2,1,58.58,180.27857142857152
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,2016,3,24,1,3,12,2,-80.0,1,100.49000000000001,18,238.3361095505618,4,0,0,403.168,223.1537142857144
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324,2016,3,24,1,3,12,2,8.75,0,9.328,18,238.3361095505618,4,1,0,301.47,150.32885714285726
CA-2016-113803,2016-03-24,2016-03-26,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408,2016,3,24,1,3,12,2,46.0,0,22.48,6,215.77266069737408,3,1,1,18.656,139.34428571428586
CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,0.0,17.856,2016,3,25,1,4,12,2,30.0,0,19.84,27,238.3361095505618,8,1,1,22.48,147.3945714285716
CA-2016-134887,2016-03-25,2016-03-25,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,2016,3,25,1,4,12,0,19.0,0,257.49,11,215.77266069737408,18,2,0,59.52,307.33200000000016
CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.0,18.398,2016,3,26,1,5,12,4,4.0,0,91.99,10,238.3361095505618,10,1,1,1287.45,364.6705714285716
CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,2016,3,26,1,5,12,2,48.99999999999999,0,5.88,15,226.49323275054635,10,1,0,459.95,309.595142857143
CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,2016,3,26,1,5,12,2,32.5,0,5.68,15,226.49323275054635,7,1,0,17.64,268.9622857142858
US-2016-162677,2016-03-26,2016-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,5.9185,2016,3,26,1,5,12,1,8.75,0,13.528,21,241.80364506172842,5,1,0,17.04,275.96000000000015
US-2016-162677,2016-03-26,2016-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,2016,3,26,1,5,12,1,-15.000000000000002,0,39.992,21,241.80364506172842,8,2,0,67.64,289.8880000000001
CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7032,2016,3,27,1,6,12,4,43.00000000000001,0,20.24,20,241.80364506172842,6,0,1,119.976,284.2765714285716
CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,2016,3,27,1,6,12,4,27.999999999999996,0,9.98,20,241.80364506172842,5,0,1,20.24,106.05800000000012
CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,2016,3,27,1,6,12,4,49.0,0,16.27,20,241.80364506172842,10,1,1,39.92,44.9994285714287
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792,2016,3,28,1,0,13,3,1.0,0,21.98,22,226.49323275054635,8,1,0,32.54,55.0394285714287
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,1,0.0,2.9302,2016,3,28,1,0,13,3,49.0,0,5.98,22,226.49323275054635,2,1,0,87.92,53.4594285714287
CA-2016-162901,2016-03-28,2016-03-31,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,0.0,7.85,2016,3,28,1,0,13,3,25.0,0,15.7,10,241.80364506172842,5,1,1,5.98,48.28228571428584
CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986,2016,3,29,1,1,13,4,-55.99999999999999,1,59.995000000000005,7,238.3361095505618,9,0,0,31.4,73.99642857142871
CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736,8,0.2,60.9552,2016,3,29,1,1,13,4,7.5,0,101.592,22,215.77266069737408,4,2,2,299.975,187.21014285714298
CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,0.4,-36.9544,2016,3,29,1,1,13,4,-23.333333333333332,1,39.594,7,238.3361095505618,3,2,0,812.736,204.13242857142868
CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,2016,3,29,1,1,13,4,-4.285714285714286,1,140.686,22,215.77266069737408,11,0,2,158.376,320.07185714285725
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",13.48,2,0.0,6.74,2016,3,29,1,1,13,4,50.0,0,6.74,19,238.3361095505618,3,1,0,844.116,309.4375714285715
CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,2016,3,29,1,1,13,4,35.0,0,15.176,22,215.77266069737408,7,1,2,13.48,315.0872857142858
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,2016,3,29,1,1,13,4,31.25,0,5.96,19,238.3361095505618,6,1,0,45.528,314.8587142857144
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2,2016,3,29,1,1,13,4,30.0,0,51.75,19,238.3361095505618,12,0,0,29.8,331.14800000000014
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,2016,3,29,1,1,13,4,36.25,0,5.904000000000001,19,238.3361095505618,10,1,0,414.0,220.94685714285725
CA-2016-128258,2016-03-30,2016-04-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0.0,5.5566,2016,3,30,1,2,13,2,49.00000000000001,0,11.34,14,238.3361095505618,8,1,1,41.328,199.9417142857144
US-2016-151827,2016-03-31,2016-04-02,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994,2016,3,31,1,3,13,2,3.75,0,15.992,22,238.3361095505618,5,2,0,11.34,83.92285714285728
CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666,2016,3,31,1,3,13,6,16.666666666666664,0,54.666,8,238.3361095505618,10,0,0,31.984,128.8537142857144
US-2016-151827,2016-03-31,2016-04-02,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361,2016,3,31,1,3,13,2,-21.666666666666668,1,93.594,22,238.3361095505618,3,2,0,327.996,162.4614285714287
CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,2016,4,1,2,4,13,5,25.999999999999996,0,22.01,9,238.3361095505618,6,1,0,280.782,170.7814285714287
CA-2016-127985,2016-04-01,2016-04-05,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,0.0,3.0976,2016,4,1,2,4,13,4,44.0,0,1.76,12,241.80364506172842,5,0,2,88.04,112.64428571428584
